"subject","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","distFactor","lockdownFactor"
70,"kobe","firstStim",60,45,1,0.45,0.164383561643836,0.285616438356164,0.285616438356164,1,60,60,20,17.5,0,"bl"
70,"kobe","RBG",235,24,1,0.24,0.643835616438356,-0.403835616438356,0.403835616438356,1,70,37.5,0,55,1,"l"
70,"RBG","presBiden",51,80,1,0.8,0.13972602739726,0.66027397260274,0.66027397260274,1,90,45,45,65,0,"al"
70,"soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,NA,45,20,12.5,12.5,1,"l"
70,"soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,NA,47.5,40,5,37.5,0,"bl"
71,"covid","BLM",82,28,1,0.28,0.224657534246575,0.0553424657534247,0.0553424657534247,0,100,80.5,0,97.5,0,"l"
71,"covid","presBiden",241,10,1,0.1,0.66027397260274,-0.56027397260274,0.56027397260274,0,100,100,0,100,1,"l"
71,"firstStim","georgeFloyd",59,37,1,0.37,0.161643835616438,0.208356164383562,0.208356164383562,1,89,100,29,42,0,"l"
71,"georgeFloyd","RBG",116,73,1,0.73,0.317808219178082,0.412191780821918,0.412191780821918,0,83,75,0,28,1,"al"
71,"georgeFloyd","trumpFraud",166,33,1,0.33,0.454794520547945,-0.124794520547945,0.124794520547945,1,94.5,78.5,25,33.5,1,"al"
71,"kobe","covid",44,39,1,0.39,0.120547945205479,0.269452054794521,0.269452054794521,1,100,100,0,100,0,"bl"
71,"kobe","firstStim",60,34,1,0.34,0.164383561643836,0.175616438356164,0.175616438356164,0,94.5,100,29,64,0,"bl"
71,"kobe","RBG",235,42,1,0.42,0.643835616438356,-0.223835616438356,0.223835616438356,0,88.5,75,0,50,1,"l"
71,"RBG","presBiden",51,38,1,0.38,0.13972602739726,0.24027397260274,0.24027397260274,1,88.5,75,0,50,0,"al"
71,"soleimani","BLM",148,71,1,0.71,0.405479452054795,0.304520547945205,0.304520547945205,1,92.5,77,25,47.5,1,"l"
71,"soleimani","covid",67,86,1,0.86,0.183561643835616,0.676438356164384,0.676438356164384,1,92.5,96.5,25,50,0,"bl"
72,"covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,1,92.5,95.5,50,5,0,"l"
72,"covid","presBiden",241,68,1,0.68,0.66027397260274,0.0197260273972604,0.0197260273972604,1,100,62.5,50,5,1,"l"
72,"firstStim","georgeFloyd",59,41,1,0.41,0.161643835616438,0.248356164383562,0.248356164383562,0,87.5,80,50,50,0,"l"
72,"georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,92.5,80,0,80,1,"al"
72,"georgeFloyd","trumpFraud",166,65,1,0.65,0.454794520547945,0.195205479452055,0.195205479452055,1,94.5,67.5,0,90,1,"al"
72,"kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,1,90,100,0,35,0,"bl"
72,"kobe","firstStim",60,43,1,0.43,0.164383561643836,0.265616438356164,0.265616438356164,1,80,90,50,30,0,"bl"
72,"kobe","RBG",235,50,1,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,1,85,90,0,60,1,"l"
72,"RBG","presBiden",51,43,1,0.43,0.13972602739726,0.29027397260274,0.29027397260274,1,95,52.5,50,30,0,"al"
72,"soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,82.5,85.5,50,25,1,"l"
72,"soleimani","covid",67,41,1,0.41,0.183561643835616,0.226438356164384,0.226438356164384,1,90,90,0,30,0,"bl"
73,"covid","BLM",82,32,1,0.32,0.224657534246575,0.0953424657534247,0.0953424657534247,1,77.5,52,31.5,33.5,0,"l"
73,"covid","presBiden",241,69,1,0.69,0.66027397260274,0.0297260273972603,0.0297260273972603,1,100,50,56,22,1,"l"
73,"firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,1,70.5,24,45.5,44.5,0,"l"
73,"georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,1,76,11.5,0,79,1,"al"
73,"georgeFloyd","trumpFraud",166,58,1,0.58,0.454794520547945,0.125205479452055,0.125205479452055,1,92,8.5,0,89.5,1,"al"
73,"kobe","covid",44,15,1,0.15,0.120547945205479,0.0294520547945205,0.0294520547945205,1,97.5,90.5,6,66.5,0,"bl"
73,"kobe","firstStim",60,42,1,0.42,0.164383561643836,0.255616438356164,0.255616438356164,1,72.5,60.5,45.5,47,0,"bl"
73,"kobe","RBG",235,58,1,0.58,0.643835616438356,-0.0638356164383562,0.0638356164383562,1,78,48,0,81.5,1,"l"
73,"RBG","presBiden",51,40,1,0.4,0.13972602739726,0.26027397260274,0.26027397260274,1,80.5,7.5,50,37,0,"al"
73,"soleimani","BLM",148,51,0,0.51,0.405479452054795,0.104520547945205,0.104520547945205,NA,27.5,6.5,25.5,11.5,1,"l"
73,"soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,NA,50,45.5,6,22,0,"bl"
74,"covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,1,100,17,10,5,0,"l"
74,"covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,95,14.5,27.5,0,1,"l"
74,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,55,7.5,2.5,10,0,"l"
74,"georgeFloyd","RBG",116,60,1,0.6,0.317808219178082,0.282191780821918,0.282191780821918,1,87.5,10,0,10,1,"al"
74,"georgeFloyd","trumpFraud",166,55,1,0.55,0.454794520547945,0.0952054794520548,0.0952054794520548,1,95,10,0,12.5,1,"al"
74,"kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,1,97.5,49.5,10,10,0,"bl"
74,"kobe","firstStim",60,60,1,0.6,0.164383561643836,0.435616438356164,0.435616438356164,1,52.5,45,2.5,10,0,"bl"
74,"kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,85,47.5,0,10,1,"l"
74,"RBG","presBiden",51,50,1,0.5,0.13972602739726,0.36027397260274,0.36027397260274,1,82.5,12.5,17.5,0,0,"al"
74,"soleimani","BLM",148,80,0,0.8,0.405479452054795,0.394520547945206,0.394520547945206,NA,50,12.5,0,5,1,"l"
74,"soleimani","covid",67,40,0,0.4,0.183561643835616,0.216438356164384,0.216438356164384,NA,50,4.5,10,0,0,"bl"
75,"covid","BLM",82,70,1,0.7,0.224657534246575,0.475342465753425,0.475342465753425,1,100,66.5,0,100,0,"l"
75,"covid","presBiden",241,10,1,0.1,0.66027397260274,-0.56027397260274,0.56027397260274,1,100,67.5,0,82.5,1,"l"
75,"firstStim","georgeFloyd",59,50,1,0.5,0.161643835616438,0.338356164383562,0.338356164383562,1,63,19,0,13.5,0,"l"
75,"georgeFloyd","RBG",116,50,0,0.5,0.317808219178082,0.182191780821918,0.182191780821918,NA,50,19,0,0,1,"al"
75,"georgeFloyd","trumpFraud",166,50,1,0.5,0.454794520547945,0.0452054794520548,0.0452054794520548,1,92.5,23,8.5,17.5,1,"al"
75,"kobe","covid",44,50,1,0.5,0.120547945205479,0.379452054794521,0.379452054794521,1,100,100,0,50,0,"bl"
75,"kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,1,63,50,0,13.5,0,"bl"
75,"kobe","RBG",235,50,0,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,NA,50,50,0,0,1,"l"
75,"RBG","presBiden",51,50,0,0.5,0.13972602739726,0.36027397260274,0.36027397260274,NA,50,17.5,0,32.5,0,"al"
75,"soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,NA,50,16.5,0,50,1,"l"
75,"soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,NA,50,50,0,50,0,"bl"
76,"covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,1,100,38.5,25,75,0,"l"
76,"covid","presBiden",241,71,1,0.71,0.66027397260274,0.0497260273972603,0.0497260273972603,1,100,38,50,50,1,"l"
76,"firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,1,100,24.5,50,44,0,"l"
76,"georgeFloyd","RBG",116,43,1,0.43,0.317808219178082,0.112191780821918,0.112191780821918,1,100,28,0,94,1,"al"
76,"georgeFloyd","trumpFraud",166,45,1,0.45,0.454794520547945,-0.00479452054794521,0.00479452054794521,1,100,15,0.5,94,1,"al"
76,"kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,0,100,41,0,72,0,"bl"
76,"kobe","firstStim",60,51,1,0.51,0.164383561643836,0.345616438356164,0.345616438356164,0,100,28,50,22,0,"bl"
76,"kobe","RBG",235,40,1,0.4,0.643835616438356,-0.243835616438356,0.243835616438356,1,100,31.5,0,72,1,"l"
76,"RBG","presBiden",51,18,1,0.18,0.13972602739726,0.0402739726027397,0.0402739726027397,1,100,28.5,50,50,0,"al"
76,"soleimani","BLM",148,29,1,0.29,0.405479452054795,-0.115479452054795,0.115479452054795,1,59.5,18,25,25,1,"l"
76,"soleimani","covid",67,30,1,0.3,0.183561643835616,0.116438356164384,0.116438356164384,0,59.5,27.5,0,50,0,"bl"
77,"covid","BLM",82,22,1,0.22,0.224657534246575,-0.00465753424657533,0.00465753424657533,0,97.5,51.5,3,97,0,"l"
77,"covid","presBiden",241,47,1,0.47,0.66027397260274,-0.19027397260274,0.19027397260274,1,97.5,100,2.5,100,1,"l"
77,"firstStim","georgeFloyd",59,68,1,0.68,0.161643835616438,0.518356164383562,0.518356164383562,1,100,95.5,25.5,56,0,"l"
77,"georgeFloyd","RBG",116,91,1,0.91,0.317808219178082,0.592191780821918,0.592191780821918,1,100,50,1.5,95.5,1,"al"
77,"georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,100,48,49.5,49.5,1,"al"
77,"kobe","covid",44,37,1,0.37,0.120547945205479,0.249452054794521,0.249452054794521,1,97.5,100,2.5,100,0,"bl"
77,"kobe","firstStim",60,31,1,0.31,0.164383561643836,0.145616438356164,0.145616438356164,1,100,97.5,25,56.5,0,"bl"
77,"kobe","RBG",235,93,1,0.93,0.643835616438356,0.286164383561644,0.286164383561644,1,100,52,1,96,1,"l"
77,"RBG","presBiden",51,6,1,0.06,0.13972602739726,-0.0797260273972603,0.0797260273972603,0,100,52,1,96,0,"al"
77,"soleimani","BLM",148,55,1,0.55,0.405479452054795,0.144520547945206,0.144520547945206,1,100,51.5,0.5,47,1,"l"
77,"soleimani","covid",67,62,1,0.62,0.183561643835616,0.436438356164384,0.436438356164384,1,97.5,100,2.5,50,0,"bl"
78,"covid","BLM",82,42,1,0.42,0.224657534246575,0.195342465753425,0.195342465753425,1,100,100,50,50,0,"l"
78,"covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,100,50,50,50,1,"l"
78,"firstStim","georgeFloyd",59,49,1,0.49,0.161643835616438,0.328356164383562,0.328356164383562,1,100,100,50,50,0,"l"
78,"georgeFloyd","RBG",116,77,0,0.77,0.317808219178082,0.452191780821918,0.452191780821918,NA,50,50,0,50,1,"al"
78,"georgeFloyd","trumpFraud",166,100,1,1,0.454794520547945,0.545205479452055,0.545205479452055,1,100,100,0,100,1,"al"
78,"kobe","covid",44,0,1,0,0.120547945205479,-0.120547945205479,0.120547945205479,1,100,100,0,50,0,"bl"
78,"kobe","firstStim",60,19,1,0.19,0.164383561643836,0.0256164383561644,0.0256164383561644,1,100,100,50,0,0,"bl"
78,"kobe","RBG",235,100,0,1,0.643835616438356,0.356164383561644,0.356164383561644,NA,50,50,0,0,1,"l"
78,"RBG","presBiden",51,81,0,0.81,0.13972602739726,0.67027397260274,0.67027397260274,NA,50,0,50,0,0,"al"
78,"soleimani","BLM",148,80,0,0.8,0.405479452054795,0.394520547945206,0.394520547945206,NA,50,50,50,0,1,"l"
78,"soleimani","covid",67,66,0,0.66,0.183561643835616,0.476438356164384,0.476438356164384,NA,50,50,0,50,0,"bl"
79,"covid","BLM",82,39,1,0.39,0.224657534246575,0.165342465753425,0.165342465753425,1,77.5,41,6.5,47.5,0,"l"
79,"covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,77.5,63.5,4,52,1,"l"
79,"firstStim","georgeFloyd",59,43,1,0.43,0.161643835616438,0.268356164383562,0.268356164383562,0,100,32.5,50,50,0,"l"
79,"georgeFloyd","RBG",116,56,0,0.56,0.317808219178082,0.242191780821918,0.242191780821918,NA,50,30,0,50,1,"al"
79,"georgeFloyd","trumpFraud",166,65,1,0.65,0.454794520547945,0.195205479452055,0.195205479452055,1,77.5,30.5,0,57.5,1,"al"
79,"kobe","covid",44,29,1,0.29,0.120547945205479,0.169452054794521,0.169452054794521,1,95,88.5,0,88,0,"bl"
79,"kobe","firstStim",60,60,1,0.6,0.164383561643836,0.435616438356164,0.435616438356164,1,100,52.5,50,42.5,0,"bl"
79,"kobe","RBG",235,42,0,0.42,0.643835616438356,-0.223835616438356,0.223835616438356,NA,50,50,0,42.5,1,"l"
79,"RBG","presBiden",51,40,0,0.4,0.13972602739726,0.26027397260274,0.26027397260274,NA,32.5,25,4,6.5,0,"al"
79,"soleimani","BLM",148,58,0,0.58,0.405479452054795,0.174520547945205,0.174520547945205,NA,32.5,2.5,6.5,2,1,"l"
79,"soleimani","covid",67,39,0,0.39,0.183561643835616,0.206438356164384,0.206438356164384,NA,45,38.5,0,45.5,0,"bl"
8,"covid","BLM",82,40,1,0.4,0.224657534246575,0.175342465753425,0.175342465753425,1,100,100,50,42.5,0,"l"
8,"covid","presBiden",241,90,1,0.9,0.66027397260274,0.23972602739726,0.23972602739726,1,100,79.5,50,40,1,"l"
8,"firstStim","georgeFloyd",59,35,1,0.35,0.161643835616438,0.188356164383562,0.188356164383562,1,100,50,50,50,0,"l"
8,"georgeFloyd","RBG",116,70,1,0.7,0.317808219178082,0.382191780821918,0.382191780821918,1,100,2.5,0,100,1,"al"
8,"georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,100,20,0,85,1,"al"
8,"kobe","covid",44,80,1,0.8,0.120547945205479,0.679452054794521,0.679452054794521,0,100,100,0,70,0,"bl"
8,"kobe","firstStim",60,70,1,0.7,0.164383561643836,0.535616438356164,0.535616438356164,0,100,100,50,30,0,"bl"
8,"kobe","RBG",235,25,1,0.25,0.643835616438356,-0.393835616438356,0.393835616438356,1,100,52.5,0,80,1,"l"
8,"RBG","presBiden",51,85,1,0.85,0.13972602739726,0.71027397260274,0.71027397260274,1,100,32,50,50,0,"al"
8,"soleimani","BLM",148,35,1,0.35,0.405479452054795,-0.0554794520547945,0.0554794520547945,0,60,50,50,7.5,1,"l"
8,"soleimani","covid",67,51,1,0.51,0.183561643835616,0.326438356164384,0.326438356164384,0,60,50,0,45,0,"bl"
80,"covid","BLM",82,10,1,0.1,0.224657534246575,-0.124657534246575,0.124657534246575,0,97.5,52.5,42.5,55,0,"l"
80,"covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,100,60,50,50,1,"l"
80,"firstStim","georgeFloyd",59,35,1,0.35,0.161643835616438,0.188356164383562,0.188356164383562,0,95,25,40,55,0,"l"
80,"georgeFloyd","RBG",116,65,1,0.65,0.317808219178082,0.332191780821918,0.332191780821918,1,95,20,0,100,1,"al"
80,"georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,97.5,20,0,100,1,"al"
80,"kobe","covid",44,10,1,0.1,0.120547945205479,-0.0205479452054795,0.0205479452054795,1,97.5,90,0,95,0,"bl"
80,"kobe","firstStim",60,35,1,0.35,0.164383561643836,0.185616438356164,0.185616438356164,1,95,52.5,40,50,0,"bl"
80,"kobe","RBG",235,60,1,0.6,0.643835616438356,-0.0438356164383562,0.0438356164383562,1,95,47.5,0,95,1,"l"
80,"RBG","presBiden",51,25,1,0.25,0.13972602739726,0.11027397260274,0.11027397260274,1,97.5,17.5,50,50,0,"al"
80,"soleimani","BLM",148,70,1,0.7,0.405479452054795,0.294520547945205,0.294520547945205,1,90,55,75,17.5,1,"l"
80,"soleimani","covid",67,15,1,0.15,0.183561643835616,-0.0335616438356164,0.0335616438356164,1,92.5,87.5,32.5,62.5,0,"bl"
81,"covid","BLM",82,20,1,0.2,0.224657534246575,-0.0246575342465753,0.0246575342465753,1,100,75,70,30,0,"l"
81,"covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,100,75,70,30,1,"l"
81,"firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,1,100,60,50,50,0,"l"
81,"georgeFloyd","RBG",116,70,1,0.7,0.317808219178082,0.382191780821918,0.382191780821918,1,100,55,0,100,1,"al"
81,"georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,100,40,0,100,1,"al"
81,"kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,1,95,95,20,80,0,"bl"
81,"kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,1,95,65,50,50,0,"bl"
81,"kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,95,60,0,100,1,"l"
81,"RBG","presBiden",51,20,1,0.2,0.13972602739726,0.0602739726027397,0.0602739726027397,0,100,40,50,50,0,"al"
81,"soleimani","BLM",148,80,1,0.8,0.405479452054795,0.394520547945206,0.394520547945206,0,65,25,50,0,1,"l"
81,"soleimani","covid",67,90,1,0.9,0.183561643835616,0.716438356164384,0.716438356164384,0,65,50,20,30,0,"bl"
82,"covid","BLM",82,51,1,0.51,0.224657534246575,0.285342465753425,0.285342465753425,1,87.5,43,0,82.5,0,"l"
82,"covid","presBiden",241,60,1,0.6,0.66027397260274,-0.0602739726027397,0.0602739726027397,1,100,58,46.5,47.5,1,"l"
82,"firstStim","georgeFloyd",59,71,1,0.71,0.161643835616438,0.548356164383562,0.548356164383562,0,96,58.5,44,39,0,"l"
82,"georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,1,94,59.5,0,79.5,1,"al"
82,"georgeFloyd","trumpFraud",166,41,1,0.41,0.454794520547945,-0.0447945205479452,0.0447945205479452,1,99,18.5,0,89,1,"al"
82,"kobe","covid",44,37,1,0.37,0.120547945205479,0.249452054794521,0.249452054794521,1,85.5,69.5,0,82.5,0,"bl"
82,"kobe","firstStim",60,83,1,0.83,0.164383561643836,0.665616438356164,0.665616438356164,1,82.5,79,44,35,0,"bl"
82,"kobe","RBG",235,41,1,0.41,0.643835616438356,-0.233835616438356,0.233835616438356,1,80.5,80,0,75.5,1,"l"
82,"RBG","presBiden",51,29,1,0.29,0.13972602739726,0.15027397260274,0.15027397260274,1,95,68.5,46.5,40.5,0,"al"
82,"soleimani","BLM",148,48,0,0.48,0.405479452054795,0.0745205479452055,0.0745205479452055,NA,37.5,9,0,35,1,"l"
82,"soleimani","covid",67,82,0,0.82,0.183561643835616,0.636438356164383,0.636438356164383,NA,50,34,0,47.5,0,"bl"
83,"covid","BLM",82,52,1,0.52,0.224657534246575,0.295342465753425,0.295342465753425,1,92.5,90,7.5,85,0,"l"
83,"covid","presBiden",241,30,1,0.3,0.66027397260274,-0.36027397260274,0.36027397260274,1,95,95,17.5,70,1,"l"
83,"firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,1,80,65,50,50,0,"l"
83,"georgeFloyd","RBG",116,60,1,0.6,0.317808219178082,0.282191780821918,0.282191780821918,1,85,20,0,50,1,"al"
83,"georgeFloyd","trumpFraud",166,70,1,0.7,0.454794520547945,0.245205479452055,0.245205479452055,1,90,50,10,75,1,"al"
83,"kobe","covid",44,100,1,1,0.120547945205479,0.879452054794521,0.879452054794521,1,55,55,7.5,40,0,"bl"
83,"kobe","firstStim",60,100,1,1,0.164383561643836,0.835616438356164,0.835616438356164,1,45,55,50,5,0,"bl"
83,"kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,1,50,10,0,5,1,"l"
83,"RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,1,90,50,10,35,0,"al"
83,"soleimani","BLM",148,100,0,1,0.405479452054795,0.594520547945205,0.594520547945205,NA,47.5,40,0,50,1,"l"
83,"soleimani","covid",67,52,0,0.52,0.183561643835616,0.336438356164384,0.336438356164384,NA,45,50,7.5,35,0,"bl"
84,"covid","BLM",82,53,1,0.53,0.224657534246575,0.305342465753425,0.305342465753425,1,100,100,0,100,0,"l"
84,"covid","presBiden",241,30,1,0.3,0.66027397260274,-0.36027397260274,0.36027397260274,1,100,100,0,100,1,"l"
84,"firstStim","georgeFloyd",59,51,1,0.51,0.161643835616438,0.348356164383562,0.348356164383562,1,100,100,50,50,0,"l"
84,"georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,100,60,0,50,1,"al"
84,"georgeFloyd","trumpFraud",166,50,1,0.5,0.454794520547945,0.0452054794520548,0.0452054794520548,1,100,75,0,90,1,"al"
84,"kobe","covid",44,50,1,0.5,0.120547945205479,0.379452054794521,0.379452054794521,0,100,100,0,100,0,"bl"
84,"kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,0,100,100,50,50,0,"bl"
84,"kobe","RBG",235,50,1,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,0,100,60,0,50,1,"l"
84,"RBG","presBiden",51,70,1,0.7,0.13972602739726,0.56027397260274,0.56027397260274,1,100,60,0,50,0,"al"
84,"soleimani","BLM",148,50,1,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,0,100,90,30,50,1,"l"
84,"soleimani","covid",67,50,1,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,100,90,30,50,0,"bl"
85,"covid","BLM",82,0,1,0,0.224657534246575,-0.224657534246575,0.224657534246575,1,100,65,0,94.5,0,"l"
85,"covid","presBiden",241,7,1,0.07,0.66027397260274,-0.59027397260274,0.59027397260274,1,100,62.5,45.5,50,1,"l"
85,"firstStim","georgeFloyd",59,70,1,0.7,0.161643835616438,0.538356164383562,0.538356164383562,1,95.5,72.5,50,50,0,"l"
85,"georgeFloyd","RBG",116,80,1,0.8,0.317808219178082,0.482191780821918,0.482191780821918,1,95,55,0,87,1,"al"
85,"georgeFloyd","trumpFraud",166,25,1,0.25,0.454794520547945,-0.204794520547945,0.204794520547945,1,100,60,0,100,1,"al"
85,"kobe","covid",44,9,1,0.09,0.120547945205479,-0.0305479452054795,0.0305479452054795,0,99.5,90,0,100,0,"bl"
85,"kobe","firstStim",60,30,1,0.3,0.164383561643836,0.135616438356164,0.135616438356164,1,95,82.5,50,50,0,"bl"
85,"kobe","RBG",235,7,1,0.07,0.643835616438356,-0.573835616438356,0.573835616438356,1,94.5,65,0,87,1,"l"
85,"RBG","presBiden",51,20,1,0.2,0.13972602739726,0.0602739726027397,0.0602739726027397,1,95,37.5,45.5,37,0,"al"
85,"soleimani","BLM",148,59,1,0.59,0.405479452054795,0.184520547945205,0.184520547945205,0,65,25,6,48.5,1,"l"
85,"soleimani","covid",67,24,1,0.24,0.183561643835616,0.0564383561643836,0.0564383561643836,0,65,50,6,54,0,"bl"
86,"covid","BLM",82,50,1,0.5,0.224657534246575,0.275342465753425,0.275342465753425,1,100,95,17.5,70,0,"l"
86,"covid","presBiden",241,70,1,0.7,0.66027397260274,0.0397260273972603,0.0397260273972603,1,100,80,40,40,1,"l"
86,"firstStim","georgeFloyd",59,10,1,0.1,0.161643835616438,-0.0616438356164384,0.0616438356164384,1,100,100,50,50,0,"l"
86,"georgeFloyd","RBG",116,45,1,0.45,0.317808219178082,0.132191780821918,0.132191780821918,1,90,100,25,50,1,"al"
86,"georgeFloyd","trumpFraud",166,45,1,0.45,0.454794520547945,-0.00479452054794521,0.00479452054794521,1,90,100,15,85,1,"al"
86,"kobe","covid",44,60,1,0.6,0.120547945205479,0.479452054794521,0.479452054794521,0,100,100,0,90,0,"bl"
86,"kobe","firstStim",60,55,1,0.55,0.164383561643836,0.385616438356164,0.385616438356164,1,100,100,50,50,0,"bl"
86,"kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,90,100,25,50,1,"l"
86,"RBG","presBiden",51,25,1,0.25,0.13972602739726,0.11027397260274,0.11027397260274,0,90,80,65,0,0,"al"
86,"soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,100,95,42.5,40,1,"l"
86,"soleimani","covid",67,40,1,0.4,0.183561643835616,0.216438356164384,0.216438356164384,0,100,100,25,50,0,"bl"
