"subject","pair","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","shortFactor","lockdownFactor","event1_month","event2_month","eventDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","covidFactor"
65,"covid BLM","covid","BLM",82,80,1,0.8,0.224657534246575,0.575342465753425,0.575342465753425,0,"l",11,3,-8,0,100,25,0,100,"ac"
65,"covid presBiden","covid","presBiden",241,15,1,0.15,0.66027397260274,-0.51027397260274,0.51027397260274,1,"l",11,11,0,1,100,25,25,50,NA
65,"firstStim georgeFloyd","firstStim","georgeFloyd",59,50,1,0.5,0.161643835616438,0.338356164383562,0.338356164383562,0,"l",4,3,-1,0,100,25,25,25,"ac"
65,"georgeFloyd RBG","georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,"al",3,6,3,1,100,50,0,75,NA
65,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,80,1,0.8,0.454794520547945,0.345205479452055,0.345205479452055,1,"al",3,11,8,1,100,50,0,25,NA
65,"kobe covid","kobe","covid",44,40,1,0.4,0.120547945205479,0.279452054794521,0.279452054794521,0,"bl",5,11,6,1,100,25,0,100,"bc"
65,"kobe firstStim","kobe","firstStim",60,60,1,0.6,0.164383561643836,0.435616438356164,0.435616438356164,0,"bl",5,4,-1,0,100,0,25,50,"bc"
65,"kobe RBG","kobe","RBG",235,100,1,1,0.643835616438356,0.356164383561644,0.356164383561644,1,"l",5,6,1,1,100,25,0,100,NA
65,"RBG presBiden","RBG","presBiden",51,50,1,0.5,0.13972602739726,0.36027397260274,0.36027397260274,0,"al",6,11,5,1,100,25,25,50,"ac"
65,"soleimani BLM","soleimani","BLM",148,50,1,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",6,3,-3,0,100,25,50,50,NA
65,"soleimani covid","soleimani","covid",67,80,1,0.8,0.183561643835616,0.616438356164384,0.616438356164384,0,"bl",6,11,5,1,100,50,50,50,"bc"
66,"covid BLM","covid","BLM",82,13,1,0.13,0.224657534246575,-0.0946575342465753,0.0946575342465753,0,"l",3,4,1,1,100,100,0,100,"ac"
66,"covid presBiden","covid","presBiden",241,90,1,0.9,0.66027397260274,0.23972602739726,0.23972602739726,1,"l",3,11,8,1,100,100,0,100,NA
66,"firstStim georgeFloyd","firstStim","georgeFloyd",59,74,1,0.74,0.161643835616438,0.578356164383562,0.578356164383562,0,"l",5,7,2,1,100,55,50,50,"ac"
66,"georgeFloyd RBG","georgeFloyd","RBG",116,19,1,0.19,0.317808219178082,-0.127808219178082,0.127808219178082,1,"al",7,5,-2,0,85,7.5,0,50,NA
66,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,78,1,0.78,0.454794520547945,0.325205479452055,0.325205479452055,1,"al",7,12,5,1,100,15,40,55.5,NA
66,"kobe covid","kobe","covid",44,19,1,0.19,0.120547945205479,0.0694520547945205,0.0694520547945205,0,"bl",2,3,1,1,100,100,0,85,"bc"
66,"kobe firstStim","kobe","firstStim",60,34,1,0.34,0.164383561643836,0.175616438356164,0.175616438356164,0,"bl",2,5,3,1,100,100,50,35,"bc"
66,"kobe RBG","kobe","RBG",235,65,1,0.65,0.643835616438356,0.00616438356164384,0.00616438356164384,1,"l",2,5,3,1,85,52.5,0,35,NA
66,"RBG presBiden","RBG","presBiden",51,30,1,0.3,0.13972602739726,0.16027397260274,0.16027397260274,0,"al",5,11,6,1,85,52.5,0,50,"ac"
66,"soleimani BLM","soleimani","BLM",148,82,1,0.82,0.405479452054795,0.414520547945205,0.414520547945205,1,"l",6,4,-2,0,62.5,54.5,0,50,NA
66,"soleimani covid","soleimani","covid",67,70,1,0.7,0.183561643835616,0.516438356164383,0.516438356164383,0,"bl",6,3,-3,0,62.5,54.5,0,50,"bc"
67,"covid BLM","covid","BLM",82,37,1,0.37,0.224657534246575,0.145342465753425,0.145342465753425,0,"l",3,10,7,1,100,100,0,75,"ac"
67,"covid presBiden","covid","presBiden",241,75,1,0.75,0.66027397260274,0.0897260273972603,0.0897260273972603,1,"l",3,11,8,1,100,100,0,87.5,NA
67,"firstStim georgeFloyd","firstStim","georgeFloyd",59,58,1,0.58,0.161643835616438,0.418356164383562,0.418356164383562,0,"l",4,9,5,1,100,74.5,50,29,"ac"
67,"georgeFloyd RBG","georgeFloyd","RBG",116,41,1,0.41,0.317808219178082,0.0921917808219178,0.0921917808219178,1,"al",9,8,-1,0,100,36,0,53.5,NA
67,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,27,1,0.27,0.454794520547945,-0.184794520547945,0.184794520547945,1,"al",9,12,3,1,100,34.5,50,29,NA
67,"kobe covid","kobe","covid",44,33,1,0.33,0.120547945205479,0.209452054794521,0.209452054794521,0,"bl",4,3,-1,0,100,100,0,77,"bc"
67,"kobe firstStim","kobe","firstStim",60,54,1,0.54,0.164383561643836,0.375616438356164,0.375616438356164,0,"bl",4,4,0,1,100,100,50,27,"bc"
67,"kobe RBG","kobe","RBG",235,50,1,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,1,"l",4,8,4,1,100,61.5,0,51.5,NA
67,"RBG presBiden","RBG","presBiden",51,53,1,0.53,0.13972602739726,0.39027397260274,0.39027397260274,0,"al",8,11,3,1,100,61.5,0,62,"ac"
67,"soleimani BLM","soleimani","BLM",148,55,1,0.55,0.405479452054795,0.144520547945206,0.144520547945206,1,"l",5,10,5,1,100,84,25,50,NA
67,"soleimani covid","soleimani","covid",67,28,1,0.28,0.183561643835616,0.0964383561643836,0.0964383561643836,0,"bl",5,3,-2,0,100,84,25,75,"bc"
68,"covid BLM","covid","BLM",82,15,1,0.15,0.224657534246575,-0.0746575342465753,0.0746575342465753,0,"l",3,6,3,1,65,27.5,0,50,"ac"
68,"covid presBiden","covid","presBiden",241,99,1,0.99,0.66027397260274,0.32972602739726,0.32972602739726,1,"l",3,11,8,1,78.5,28.5,0,50,NA
68,"firstStim georgeFloyd","firstStim","georgeFloyd",59,23,1,0.23,0.161643835616438,0.0683561643835617,0.0683561643835617,0,"l",1,5,4,1,62,0,35,23.5,"ac"
68,"georgeFloyd RBG","georgeFloyd","RBG",116,70,1,0.7,0.317808219178082,0.382191780821918,0.382191780821918,1,"al",5,8,3,1,49.5,0,0,23.5,NA
68,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,100,0,1,0.454794520547945,0.545205479452055,0.545205479452055,1,"al",5,NA,NA,NA,25.5,0,0,23.5,NA
68,"kobe covid","kobe","covid",44,5,1,0.05,0.120547945205479,-0.0705479452054795,0.0705479452054795,0,"bl",1,3,2,1,89,72,0,100,"bc"
68,"kobe firstStim","kobe","firstStim",60,14,1,0.14,0.164383561643836,-0.0243835616438356,0.0243835616438356,0,"bl",1,1,0,1,83,44.5,35,50,"bc"
68,"kobe RBG","kobe","RBG",235,87,1,0.87,0.643835616438356,0.226164383561644,0.226164383561644,1,"l",1,8,7,1,70.5,44.5,0,50,NA
68,"RBG presBiden","RBG","presBiden",51,60,1,0.6,0.13972602739726,0.46027397260274,0.46027397260274,0,"al",8,11,3,1,60,1,0,0,"ac"
68,"soleimani BLM","soleimani","BLM",148,26,0,0.26,0.405479452054795,-0.145479452054795,0.145479452054795,1,"l",NA,6,NA,NA,22.5,0,0,0,NA
68,"soleimani covid","soleimani","covid",67,27,0,0.27,0.183561643835616,0.0864383561643836,0.0864383561643836,0,"bl",NA,3,NA,NA,42.5,27.5,0,50,"bc"
69,"covid BLM","covid","BLM",82,25,1,0.25,0.224657534246575,0.0253424657534247,0.0253424657534247,0,"l",4,3,-1,0,83.5,68,15,52.5,"ac"
69,"covid presBiden","covid","presBiden",241,90,1,0.9,0.66027397260274,0.23972602739726,0.23972602739726,1,"l",4,11,7,1,95,32.5,50,37.5,NA
69,"firstStim georgeFloyd","firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,"l",7,6,-1,0,80,80,37.5,50,"ac"
69,"georgeFloyd RBG","georgeFloyd","RBG",116,55,1,0.55,0.317808219178082,0.232191780821918,0.232191780821918,1,"al",6,8,2,1,87.5,55,0,90,NA
69,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,59,1,0.59,0.454794520547945,0.135205479452055,0.135205479452055,1,"al",6,11,5,1,90,45,0,85.5,NA
69,"kobe covid","kobe","covid",44,27,1,0.27,0.120547945205479,0.149452054794521,0.149452054794521,0,"bl",5,4,-1,0,96,75,0,62.5,"bc"
69,"kobe firstStim","kobe","firstStim",60,68,1,0.68,0.164383561643836,0.515616438356164,0.515616438356164,0,"bl",5,7,2,1,83.5,87.5,37.5,25,"bc"
69,"kobe RBG","kobe","RBG",235,75,1,0.75,0.643835616438356,0.106164383561644,0.106164383561644,1,"l",5,8,3,1,91,62.5,0,65,NA
69,"RBG presBiden","RBG","presBiden",51,12,1,0.12,0.13972602739726,-0.0197260273972603,0.0197260273972603,0,"al",8,11,3,1,90,20,50,40,"ac"
69,"soleimani BLM","soleimani","BLM",148,59,1,0.59,0.405479452054795,0.184520547945205,0.184520547945205,1,"l",10,3,-7,0,68.5,73,20,20,NA
69,"soleimani covid","soleimani","covid",67,90,1,0.9,0.183561643835616,0.716438356164384,0.716438356164384,0,"bl",10,4,-6,0,80,55,5,42.5,"bc"
7,"covid BLM","covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,0,"l",3,9,6,1,100,75.5,50,50,"ac"
7,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,11,8,1,100,85,50,50,NA
7,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",6,9,3,1,92.5,37.5,50,50,"ac"
7,"georgeFloyd RBG","georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,"al",9,6,-3,0,100,63,0,100,NA
7,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,75,1,0.75,0.454794520547945,0.295205479452055,0.295205479452055,1,"al",9,11,2,1,100,50,0,100,NA
7,"kobe covid","kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,0,"bl",2,3,1,1,100,100,0,100,"bc"
7,"kobe firstStim","kobe","firstStim",60,70,1,0.7,0.164383561643836,0.535616438356164,0.535616438356164,0,"bl",2,6,4,1,92.5,62.5,50,50,"bc"
7,"kobe RBG","kobe","RBG",235,75,1,0.75,0.643835616438356,0.106164383561644,0.106164383561644,1,"l",2,6,4,1,100,88,0,100,NA
7,"RBG presBiden","RBG","presBiden",51,15,1,0.15,0.13972602739726,0.0102739726027397,0.0102739726027397,0,"al",6,11,5,1,100,73,50,50,"ac"
7,"soleimani BLM","soleimani","BLM",148,30,1,0.3,0.405479452054795,-0.105479452054795,0.105479452054795,1,"l",10,9,-1,0,85,60.5,80,20,NA
7,"soleimani covid","soleimani","covid",67,80,1,0.8,0.183561643835616,0.616438356164384,0.616438356164384,0,"bl",10,3,-7,0,85,85,30,70,"bc"
70,"covid BLM","covid","BLM",82,70,1,0.7,0.224657534246575,0.475342465753425,0.475342465753425,0,"l",3,9,6,1,92.5,60,17.5,50,"ac"
70,"covid presBiden","covid","presBiden",241,40,1,0.4,0.66027397260274,-0.26027397260274,0.26027397260274,1,"l",3,11,8,1,92.5,77.5,50,57.5,NA
70,"firstStim georgeFloyd","firstStim","georgeFloyd",59,80,1,0.8,0.161643835616438,0.638356164383562,0.638356164383562,0,"l",5,4,-1,0,75,40,20,52.5,"ac"
70,"georgeFloyd RBG","georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,1,"al",4,10,6,1,85,17.5,0,90,NA
70,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,30,1,0.3,0.454794520547945,-0.154794520547945,0.154794520547945,1,"al",4,11,7,1,75,18,0,90,NA
70,"kobe covid","kobe","covid",44,55,1,0.55,0.120547945205479,0.429452054794521,0.429452054794521,0,"bl",3,3,0,1,72.5,70,5,47.5,"bc"
70,"kobe firstStim","kobe","firstStim",60,45,1,0.45,0.164383561643836,0.285616438356164,0.285616438356164,0,"bl",3,5,2,1,60,60,20,17.5,"bc"
70,"kobe RBG","kobe","RBG",235,24,1,0.24,0.643835616438356,-0.403835616438356,0.403835616438356,1,"l",3,10,7,1,70,37.5,0,55,NA
70,"RBG presBiden","RBG","presBiden",51,80,1,0.8,0.13972602739726,0.66027397260274,0.66027397260274,0,"al",10,11,1,1,90,45,45,65,"ac"
70,"soleimani BLM","soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",NA,9,NA,NA,45,20,12.5,12.5,NA
70,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,47.5,40,5,37.5,"bc"
71,"covid BLM","covid","BLM",82,28,1,0.28,0.224657534246575,0.0553424657534247,0.0553424657534247,0,"l",12,5,-7,0,100,80.5,0,97.5,"ac"
71,"covid presBiden","covid","presBiden",241,10,1,0.1,0.66027397260274,-0.56027397260274,0.56027397260274,1,"l",12,11,-1,0,100,100,0,100,NA
71,"firstStim georgeFloyd","firstStim","georgeFloyd",59,37,1,0.37,0.161643835616438,0.208356164383562,0.208356164383562,0,"l",4,9,5,1,89,100,29,42,"ac"
71,"georgeFloyd RBG","georgeFloyd","RBG",116,73,1,0.73,0.317808219178082,0.412191780821918,0.412191780821918,1,"al",9,1,-8,0,83,75,0,28,NA
71,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,33,1,0.33,0.454794520547945,-0.124794520547945,0.124794520547945,1,"al",9,12,3,1,94.5,78.5,25,33.5,NA
71,"kobe covid","kobe","covid",44,39,1,0.39,0.120547945205479,0.269452054794521,0.269452054794521,0,"bl",9,12,3,1,100,100,0,100,"bc"
71,"kobe firstStim","kobe","firstStim",60,34,1,0.34,0.164383561643836,0.175616438356164,0.175616438356164,0,"bl",9,4,-5,0,94.5,100,29,64,"bc"
71,"kobe RBG","kobe","RBG",235,42,1,0.42,0.643835616438356,-0.223835616438356,0.223835616438356,1,"l",9,1,-8,0,88.5,75,0,50,NA
71,"RBG presBiden","RBG","presBiden",51,38,1,0.38,0.13972602739726,0.24027397260274,0.24027397260274,0,"al",1,11,10,1,88.5,75,0,50,"ac"
71,"soleimani BLM","soleimani","BLM",148,71,1,0.71,0.405479452054795,0.304520547945205,0.304520547945205,1,"l",4,5,1,1,92.5,77,25,47.5,NA
71,"soleimani covid","soleimani","covid",67,86,1,0.86,0.183561643835616,0.676438356164384,0.676438356164384,0,"bl",4,12,8,1,92.5,96.5,25,50,"bc"
72,"covid BLM","covid","BLM",82,35,1,0.35,0.224657534246575,0.125342465753425,0.125342465753425,0,"l",3,3,0,1,92.5,95.5,50,5,"ac"
72,"covid presBiden","covid","presBiden",241,68,1,0.68,0.66027397260274,0.0197260273972604,0.0197260273972604,1,"l",3,11,8,1,100,62.5,50,5,NA
72,"firstStim georgeFloyd","firstStim","georgeFloyd",59,41,1,0.41,0.161643835616438,0.248356164383562,0.248356164383562,0,"l",6,2,-4,0,87.5,80,50,50,"ac"
72,"georgeFloyd RBG","georgeFloyd","RBG",116,50,1,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,"al",2,6,4,1,92.5,80,0,80,NA
72,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,65,1,0.65,0.454794520547945,0.195205479452055,0.195205479452055,1,"al",2,11,9,1,94.5,67.5,0,90,NA
72,"kobe covid","kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,0,"bl",1,3,2,1,90,100,0,35,"bc"
72,"kobe firstStim","kobe","firstStim",60,43,1,0.43,0.164383561643836,0.265616438356164,0.265616438356164,0,"bl",1,6,5,1,80,90,50,30,"bc"
72,"kobe RBG","kobe","RBG",235,50,1,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,1,"l",1,6,5,1,85,90,0,60,NA
72,"RBG presBiden","RBG","presBiden",51,43,1,0.43,0.13972602739726,0.29027397260274,0.29027397260274,0,"al",6,11,5,1,95,52.5,50,30,"ac"
72,"soleimani BLM","soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,"l",1,3,2,1,82.5,85.5,50,25,NA
72,"soleimani covid","soleimani","covid",67,41,1,0.41,0.183561643835616,0.226438356164384,0.226438356164384,0,"bl",1,3,2,1,90,90,0,30,"bc"
73,"covid BLM","covid","BLM",82,32,1,0.32,0.224657534246575,0.0953424657534247,0.0953424657534247,0,"l",3,6,3,1,77.5,52,31.5,33.5,"ac"
73,"covid presBiden","covid","presBiden",241,69,1,0.69,0.66027397260274,0.0297260273972603,0.0297260273972603,1,"l",3,11,8,1,100,50,56,22,NA
73,"firstStim georgeFloyd","firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,"l",4,6,2,1,70.5,24,45.5,44.5,"ac"
73,"georgeFloyd RBG","georgeFloyd","RBG",116,30,1,0.3,0.317808219178082,-0.0178082191780822,0.0178082191780822,1,"al",6,8,2,1,76,11.5,0,79,NA
73,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,58,1,0.58,0.454794520547945,0.125205479452055,0.125205479452055,1,"al",6,11,5,1,92,8.5,0,89.5,NA
73,"kobe covid","kobe","covid",44,15,1,0.15,0.120547945205479,0.0294520547945205,0.0294520547945205,0,"bl",1,3,2,1,97.5,90.5,6,66.5,"bc"
73,"kobe firstStim","kobe","firstStim",60,42,1,0.42,0.164383561643836,0.255616438356164,0.255616438356164,0,"bl",1,4,3,1,72.5,60.5,45.5,47,"bc"
73,"kobe RBG","kobe","RBG",235,58,1,0.58,0.643835616438356,-0.0638356164383562,0.0638356164383562,1,"l",1,8,7,1,78,48,0,81.5,NA
73,"RBG presBiden","RBG","presBiden",51,40,1,0.4,0.13972602739726,0.26027397260274,0.26027397260274,0,"al",8,11,3,1,80.5,7.5,50,37,"ac"
73,"soleimani BLM","soleimani","BLM",148,51,0,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",NA,6,NA,NA,27.5,6.5,25.5,11.5,NA
73,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,50,45.5,6,22,"bc"
74,"covid BLM","covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,0,"l",3,6,3,1,100,17,10,5,"ac"
74,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,11,8,1,95,14.5,27.5,0,NA
74,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",7,5,-2,0,55,7.5,2.5,10,"ac"
74,"georgeFloyd RBG","georgeFloyd","RBG",116,60,1,0.6,0.317808219178082,0.282191780821918,0.282191780821918,1,"al",5,10,5,1,87.5,10,0,10,NA
74,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,55,1,0.55,0.454794520547945,0.0952054794520548,0.0952054794520548,1,"al",5,11,6,1,95,10,0,12.5,NA
74,"kobe covid","kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,0,"bl",1,3,2,1,97.5,49.5,10,10,"bc"
74,"kobe firstStim","kobe","firstStim",60,60,1,0.6,0.164383561643836,0.435616438356164,0.435616438356164,0,"bl",1,7,6,1,52.5,45,2.5,10,"bc"
74,"kobe RBG","kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,"l",1,10,9,1,85,47.5,0,10,NA
74,"RBG presBiden","RBG","presBiden",51,50,1,0.5,0.13972602739726,0.36027397260274,0.36027397260274,0,"al",10,11,1,1,82.5,12.5,17.5,0,"ac"
74,"soleimani BLM","soleimani","BLM",148,80,0,0.8,0.405479452054795,0.394520547945206,0.394520547945206,1,"l",NA,6,NA,NA,50,12.5,0,5,NA
74,"soleimani covid","soleimani","covid",67,40,0,0.4,0.183561643835616,0.216438356164384,0.216438356164384,0,"bl",NA,3,NA,NA,50,4.5,10,0,"bc"
75,"covid BLM","covid","BLM",82,70,1,0.7,0.224657534246575,0.475342465753425,0.475342465753425,0,"l",3,5,2,1,100,66.5,0,100,"ac"
75,"covid presBiden","covid","presBiden",241,10,1,0.1,0.66027397260274,-0.56027397260274,0.56027397260274,1,"l",3,11,8,1,100,67.5,0,82.5,NA
75,"firstStim georgeFloyd","firstStim","georgeFloyd",59,50,1,0.5,0.161643835616438,0.338356164383562,0.338356164383562,0,"l",4,5,1,1,63,19,0,13.5,"ac"
75,"georgeFloyd RBG","georgeFloyd","RBG",116,50,0,0.5,0.317808219178082,0.182191780821918,0.182191780821918,1,"al",5,NA,NA,NA,50,19,0,0,NA
75,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,50,1,0.5,0.454794520547945,0.0452054794520548,0.0452054794520548,1,"al",5,11,6,1,92.5,23,8.5,17.5,NA
75,"kobe covid","kobe","covid",44,50,1,0.5,0.120547945205479,0.379452054794521,0.379452054794521,0,"bl",1,3,2,1,100,100,0,50,"bc"
75,"kobe firstStim","kobe","firstStim",60,50,1,0.5,0.164383561643836,0.335616438356164,0.335616438356164,0,"bl",1,4,3,1,63,50,0,13.5,"bc"
75,"kobe RBG","kobe","RBG",235,50,0,0.5,0.643835616438356,-0.143835616438356,0.143835616438356,1,"l",1,NA,NA,NA,50,50,0,0,NA
75,"RBG presBiden","RBG","presBiden",51,50,0,0.5,0.13972602739726,0.36027397260274,0.36027397260274,0,"al",NA,11,NA,NA,50,17.5,0,32.5,"ac"
75,"soleimani BLM","soleimani","BLM",148,50,0,0.5,0.405479452054795,0.0945205479452055,0.0945205479452055,1,"l",NA,5,NA,NA,50,16.5,0,50,NA
75,"soleimani covid","soleimani","covid",67,50,0,0.5,0.183561643835616,0.316438356164384,0.316438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
76,"covid BLM","covid","BLM",82,30,1,0.3,0.224657534246575,0.0753424657534247,0.0753424657534247,0,"l",3,6,3,1,100,38.5,25,75,"ac"
76,"covid presBiden","covid","presBiden",241,71,1,0.71,0.66027397260274,0.0497260273972603,0.0497260273972603,1,"l",3,11,8,1,100,38,50,50,NA
76,"firstStim georgeFloyd","firstStim","georgeFloyd",59,40,1,0.4,0.161643835616438,0.238356164383562,0.238356164383562,0,"l",6,6,0,1,100,24.5,50,44,"ac"
76,"georgeFloyd RBG","georgeFloyd","RBG",116,43,1,0.43,0.317808219178082,0.112191780821918,0.112191780821918,1,"al",6,9,3,1,100,28,0,94,NA
76,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,45,1,0.45,0.454794520547945,-0.00479452054794521,0.00479452054794521,1,"al",6,11,5,1,100,15,0.5,94,NA
76,"kobe covid","kobe","covid",44,35,1,0.35,0.120547945205479,0.229452054794521,0.229452054794521,0,"bl",7,3,-4,0,100,41,0,72,"bc"
76,"kobe firstStim","kobe","firstStim",60,51,1,0.51,0.164383561643836,0.345616438356164,0.345616438356164,0,"bl",7,6,-1,0,100,28,50,22,"bc"
76,"kobe RBG","kobe","RBG",235,40,1,0.4,0.643835616438356,-0.243835616438356,0.243835616438356,1,"l",7,9,2,1,100,31.5,0,72,NA
76,"RBG presBiden","RBG","presBiden",51,18,1,0.18,0.13972602739726,0.0402739726027397,0.0402739726027397,0,"al",9,11,2,1,100,28.5,50,50,"ac"
76,"soleimani BLM","soleimani","BLM",148,29,1,0.29,0.405479452054795,-0.115479452054795,0.115479452054795,1,"l",5,6,1,1,59.5,18,25,25,NA
76,"soleimani covid","soleimani","covid",67,30,1,0.3,0.183561643835616,0.116438356164384,0.116438356164384,0,"bl",5,3,-2,0,59.5,27.5,0,50,"bc"
77,"covid BLM","covid","BLM",82,22,1,0.22,0.224657534246575,-0.00465753424657533,0.00465753424657533,0,"l",10,8,-2,0,97.5,51.5,3,97,"ac"
77,"covid presBiden","covid","presBiden",241,47,1,0.47,0.66027397260274,-0.19027397260274,0.19027397260274,1,"l",10,11,1,1,97.5,100,2.5,100,NA
77,"firstStim georgeFloyd","firstStim","georgeFloyd",59,68,1,0.68,0.161643835616438,0.518356164383562,0.518356164383562,0,"l",5,5,0,1,100,95.5,25.5,56,"ac"
77,"georgeFloyd RBG","georgeFloyd","RBG",116,91,1,0.91,0.317808219178082,0.592191780821918,0.592191780821918,1,"al",5,12,7,1,100,50,1.5,95.5,NA
77,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,"al",5,12,7,1,100,48,49.5,49.5,NA
77,"kobe covid","kobe","covid",44,37,1,0.37,0.120547945205479,0.249452054794521,0.249452054794521,0,"bl",2,10,8,1,97.5,100,2.5,100,"bc"
77,"kobe firstStim","kobe","firstStim",60,31,1,0.31,0.164383561643836,0.145616438356164,0.145616438356164,0,"bl",2,5,3,1,100,97.5,25,56.5,"bc"
77,"kobe RBG","kobe","RBG",235,93,1,0.93,0.643835616438356,0.286164383561644,0.286164383561644,1,"l",2,12,10,1,100,52,1,96,NA
77,"RBG presBiden","RBG","presBiden",51,6,1,0.06,0.13972602739726,-0.0797260273972603,0.0797260273972603,0,"al",12,11,-1,0,100,52,1,96,"ac"
77,"soleimani BLM","soleimani","BLM",148,55,1,0.55,0.405479452054795,0.144520547945206,0.144520547945206,1,"l",7,8,1,1,100,51.5,0.5,47,NA
77,"soleimani covid","soleimani","covid",67,62,1,0.62,0.183561643835616,0.436438356164384,0.436438356164384,0,"bl",7,10,3,1,97.5,100,2.5,50,"bc"
78,"covid BLM","covid","BLM",82,42,1,0.42,0.224657534246575,0.195342465753425,0.195342465753425,0,"l",3,8,5,1,100,100,50,50,"ac"
78,"covid presBiden","covid","presBiden",241,100,1,1,0.66027397260274,0.33972602739726,0.33972602739726,1,"l",3,11,8,1,100,50,50,50,NA
78,"firstStim georgeFloyd","firstStim","georgeFloyd",59,49,1,0.49,0.161643835616438,0.328356164383562,0.328356164383562,0,"l",4,5,1,1,100,100,50,50,"ac"
